timestamp,Modesto_kWh,airTemperature,dewTemperature,windSpeed,hour,day_of_week,is_weekend,month
2017-08-23 08:00:00,474.11,19.0,16.7,2.6,8,2,0,8
2017-08-23 09:00:00,519.854,19.2,17.3,3.6,9,2,0,8
2017-08-23 10:00:00,557.387,19.9,17.8,3.6,10,2,0,8
2017-08-23 11:00:00,566.65,19.8,16.5,4.6,11,2,0,8
2017-08-23 12:00:00,570.498,21.1,15.9,5.1,12,2,0,8
2017-08-23 13:00:00,576.304,20.9,14.7,5.7,13,2,0,8
2017-08-23 14:00:00,566.174,21.3,14.1,6.7,14,2,0,8
2017-08-23 15:00:00,549.02,21.1,13.1,7.2,15,2,0,8
2017-08-23 16:00:00,545.0369999999998,20.9,12.4,5.7,16,2,0,8
2017-08-23 17:00:00,548.188,20.4,12.1,7.2,17,2,0,8
2017-08-23 18:00:00,527.8009999999998,19.5,12.4,5.1,18,2,0,8
2017-08-23 19:00:00,489.164,18.8,12.2,6.2,19,2,0,8
2017-08-23 20:00:00,473.574,17.9,12.4,5.1,20,2,0,8
2017-08-23 21:00:00,443.951,17.2,12.7,5.1,21,2,0,8
2017-08-23 22:00:00,435.753,16.8,12.0,4.6,22,2,0,8
2017-08-23 23:00:00,431.184,15.3,11.6,3.1,23,2,0,8
2017-08-24 00:00:00,417.447,14.6,11.9,3.6,0,3,0,8
2017-08-24 01:00:00,410.577,13.9,12.0,3.1,1,3,0,8
2017-08-24 02:00:00,403.462,13.7,12.3,3.6,2,3,0,8
2017-08-24 03:00:00,360.409,13.2,12.0,2.6,3,3,0,8
2017-08-24 04:00:00,341.895,13.3,12.3,2.6,4,3,0,8
2017-08-24 05:00:00,345.93699999999984,13.4,12.6,1.5,5,3,0,8
2017-08-24 06:00:00,344.194,13.6,12.5,2.1,6,3,0,8
2017-08-24 07:00:00,346.026,15.0,13.1,2.6,7,3,0,8
2017-08-24 08:00:00,402.679,16.2,13.0,4.1,8,3,0,8
2017-08-24 09:00:00,460.921,17.3,12.6,4.1,9,3,0,8
2017-08-24 10:00:00,498.93,19.0,12.4,4.6,10,3,0,8
2017-08-24 11:00:00,506.253,19.5,11.2,4.1,11,3,0,8
2017-08-24 12:00:00,511.945,20.4,11.4,5.7,12,3,0,8
2017-08-24 13:00:00,518.3480000000002,20.9,12.7,4.1,13,3,0,8
2017-08-24 14:00:00,523.927,20.7,11.7,4.6,14,3,0,8
2017-08-24 15:00:00,527.019,20.2,11.2,5.1,15,3,0,8
2017-08-24 16:00:00,524.819,20.9,12.2,4.6,16,3,0,8
2017-08-24 17:00:00,534.174,20.3,11.5,4.1,17,3,0,8
2017-08-24 18:00:00,553.939,19.6,11.8,4.1,18,3,0,8
2017-08-24 19:00:00,479.539,18.6,11.7,3.1,19,3,0,8
2017-08-24 20:00:00,477.523,17.8,12.1,3.1,20,3,0,8
2017-08-24 21:00:00,450.047,17.5,12.2,3.1,21,3,0,8
2017-08-24 22:00:00,431.67,16.6,12.9,3.6,22,3,0,8
2017-08-24 23:00:00,430.024,15.2,12.2,2.6,23,3,0,8
2017-08-25 00:00:00,438.412,15.3,12.5,1.0,0,4,0,8
2017-08-25 01:00:00,415.594,14.2,12.4,2.1,1,4,0,8
2017-08-25 02:00:00,403.718,14.3,11.8,1.0,2,4,0,8
2017-08-25 03:00:00,401.074,13.3,11.5,1.0,3,4,0,8
2017-08-25 04:00:00,392.177,13.4,11.9,1.0,4,4,0,8
2017-08-25 05:00:00,390.141,12.8,11.7,1.0,5,4,0,8
2017-08-25 06:00:00,391.262,12.6,11.4,1.5,6,4,0,8
2017-08-25 07:00:00,388.029,14.0,12.1,2.1,7,4,0,8
2017-08-25 08:00:00,428.49300000000005,15.8,12.4,1.0,8,4,0,8
2017-08-25 09:00:00,462.346,17.5,11.1,0.5,9,4,0,8
2017-08-25 10:00:00,495.907,19.7,11.9,1.0,10,4,0,8
2017-08-25 11:00:00,440.459,20.1,11.5,2.1,11,4,0,8
2017-08-25 12:00:00,426.396,21.7,12.3,2.6,12,4,0,8
2017-08-25 13:00:00,426.955,22.7,12.5,2.1,13,4,0,8
2017-08-25 14:00:00,431.639,22.9,11.8,3.1,14,4,0,8
2017-08-25 15:00:00,431.429,23.4,12.2,2.1,15,4,0,8
2017-08-25 16:00:00,432.047,23.2,10.8,3.1,16,4,0,8
2017-08-25 17:00:00,448.503,22.6,11.6,2.6,17,4,0,8
2017-08-25 18:00:00,441.728,21.5,11.8,2.1,18,4,0,8
2017-08-25 19:00:00,457.462,21.3,11.9,2.6,19,4,0,8
2017-08-25 20:00:00,508.705,20.1,11.9,0.5,20,4,0,8
2017-08-25 21:00:00,487.187,19.7,12.6,2.6,21,4,0,8
2017-08-25 22:00:00,476.932,18.4,12.6,1.5,22,4,0,8
2017-08-25 23:00:00,471.379,17.3,12.4,1.0,23,4,0,8
2017-08-26 00:00:00,455.101,15.5,12.3,1.0,0,5,1,8
2017-08-26 01:00:00,450.057,15.1,13.0,1.0,1,5,1,8
2017-08-26 02:00:00,445.359,13.9,11.8,1.0,2,5,1,8
2017-08-26 03:00:00,433.161,15.1,13.1,1.5,3,5,1,8
2017-08-26 04:00:00,424.227,15.1,12.6,1.5,4,5,1,8
2017-08-26 05:00:00,391.419,15.0,12.6,1.0,5,5,1,8
2017-08-26 06:00:00,427.066,14.6,12.6,1.5,6,5,1,8
2017-08-26 07:00:00,433.551,15.2,12.9,1.5,7,5,1,8
2017-08-26 08:00:00,453.036,17.7,13.9,0.5,8,5,1,8
2017-08-26 09:00:00,467.883,19.5,13.1,1.0,9,5,1,8
2017-08-26 10:00:00,472.625,22.0,13.5,1.0,10,5,1,8
2017-08-26 11:00:00,468.275,22.6,12.8,1.5,11,5,1,8
2017-08-26 12:00:00,473.591,23.5,12.9,2.6,12,5,1,8
2017-08-26 13:00:00,487.418,23.1,12.9,2.1,13,5,1,8
2017-08-26 14:00:00,488.941,24.5,13.1,2.6,14,5,1,8
2017-08-26 15:00:00,515.485,24.0,12.5,2.1,15,5,1,8
2017-08-26 16:00:00,513.776,23.8,12.6,2.6,16,5,1,8
2017-08-26 17:00:00,519.966,23.5,12.3,2.6,17,5,1,8
2017-08-26 18:00:00,515.595,22.6,12.5,2.1,18,5,1,8
2017-08-26 19:00:00,505.022,22.0,12.7,2.1,19,5,1,8
2017-08-26 20:00:00,494.36800000000005,21.2,12.8,1.5,20,5,1,8
2017-08-26 21:00:00,474.772,20.5,12.9,1.5,21,5,1,8
2017-08-26 22:00:00,468.131,19.3,13.1,1.0,22,5,1,8
2017-08-26 23:00:00,466.931,18.1,13.5,1.0,23,5,1,8
2017-08-27 00:00:00,458.6015,17.1,13.4,1.0,0,6,1,8
2017-08-27 01:00:00,454.9895,16.5,13.4,1.5,1,6,1,8
2017-08-27 02:00:00,449.532,16.4,13.1,1.0,2,6,1,8
2017-08-27 03:00:00,440.37300000000016,16.4,12.4,1.5,3,6,1,8
2017-08-27 04:00:00,437.614,16.4,11.4,2.6,4,6,1,8
2017-08-27 05:00:00,411.364,16.4,11.4,2.1,5,6,1,8
2017-08-27 06:00:00,413.924,16.0,11.2,1.5,6,6,1,8
2017-08-27 07:00:00,421.867,17.0,11.4,1.5,7,6,1,8
2017-08-27 08:00:00,408.11800000000005,18.0,11.3,2.1,8,6,1,8
2017-08-27 09:00:00,410.137,20.4,11.1,3.1,9,6,1,8
2017-08-27 10:00:00,473.49,21.7,11.8,2.1,10,6,1,8
2017-08-27 11:00:00,465.994,22.8,12.4,2.6,11,6,1,8
2017-08-27 12:00:00,478.83,23.6,12.5,2.6,12,6,1,8
2017-08-27 13:00:00,495.696,25.1,13.5,2.1,13,6,1,8
2017-08-27 14:00:00,500.442,25.0,11.9,1.5,14,6,1,8
2017-08-27 15:00:00,497.867,25.2,11.5,1.5,15,6,1,8
2017-08-27 16:00:00,502.354,25.9,11.5,2.6,16,6,1,8
2017-08-27 17:00:00,519.9209999999998,26.0,11.8,2.6,17,6,1,8
2017-08-27 18:00:00,520.3240000000002,25.2,11.2,2.6,18,6,1,8
2017-08-27 19:00:00,497.315,23.7,11.0,1.5,19,6,1,8
2017-08-27 20:00:00,486.384,22.6,11.7,1.5,20,6,1,8
2017-08-27 21:00:00,472.424,21.6,11.5,2.1,21,6,1,8
2017-08-27 22:00:00,466.732,20.3,12.4,2.1,22,6,1,8
2017-08-27 23:00:00,463.943,17.7,14.2,3.1,23,6,1,8
2017-08-28 00:00:00,484.154,17.0,14.5,2.6,0,0,0,8
2017-08-28 01:00:00,454.689,17.1,14.0,2.6,1,0,0,8
2017-08-28 02:00:00,455.445,15.7,13.5,2.6,2,0,0,8
2017-08-28 03:00:00,450.853,16.0,13.9,1.0,3,0,0,8
2017-08-28 04:00:00,445.775,15.5,13.2,2.1,4,0,0,8
2017-08-28 05:00:00,441.94,15.0,13.0,1.0,5,0,0,8
2017-08-28 06:00:00,433.42800000000005,16.0,14.0,0.5,6,0,0,8
2017-08-28 07:00:00,435.632,18.0,14.6,0.5,7,0,0,8
2017-08-28 08:00:00,447.767,19.6,14.0,2.6,8,0,0,8
2017-08-28 09:00:00,461.028,21.5,13.8,2.6,9,0,0,8
2017-08-28 10:00:00,467.462,23.2,14.1,2.6,10,0,0,8
2017-08-28 11:00:00,486.408,24.3,14.6,2.6,11,0,0,8
2017-08-28 12:00:00,529.928,25.6,14.8,2.6,12,0,0,8
2017-08-28 13:00:00,584.314,26.2,14.1,2.6,13,0,0,8
2017-08-28 14:00:00,587.486,27.3,15.5,2.1,14,0,0,8
2017-08-28 15:00:00,621.945,26.8,14.4,2.6,15,0,0,8
2017-08-28 16:00:00,592.9630000000002,26.4,15.0,2.6,16,0,0,8
2017-08-28 17:00:00,642.0219999999998,26.3,14.8,3.1,17,0,0,8
2017-08-28 18:00:00,618.895,25.7,15.8,4.6,18,0,0,8
2017-08-28 19:00:00,574.982,24.1,16.3,4.1,19,0,0,8
2017-08-28 20:00:00,562.05,23.1,16.8,4.6,20,0,0,8
2017-08-28 21:00:00,552.763,21.9,16.9,4.1,21,0,0,8
2017-08-28 22:00:00,531.408,20.6,16.6,2.6,22,0,0,8
2017-08-28 23:00:00,523.994,19.7,16.2,2.6,23,0,0,8
2017-08-29 00:00:00,486.62,18.9,15.4,2.1,0,1,0,8
2017-08-29 01:00:00,501.016,18.1,15.5,2.1,1,1,0,8
2017-08-29 02:00:00,481.608,17.3,15.1,1.5,2,1,0,8
2017-08-29 03:00:00,476.307,17.1,15.3,0.5,3,1,0,8
2017-08-29 04:00:00,464.443,17.1,15.3,2.1,4,1,0,8
2017-08-29 05:00:00,468.841,16.8,14.8,1.5,5,1,0,8
2017-08-29 06:00:00,465.551,16.8,14.5,2.6,6,1,0,8
2017-08-29 07:00:00,467.105,17.3,14.3,1.0,7,1,0,8
2017-08-29 08:00:00,512.252,18.5,15.2,2.1,8,1,0,8
2017-08-29 09:00:00,555.243,19.0,14.5,2.1,9,1,0,8
2017-08-29 10:00:00,634.65,20.5,14.5,2.6,10,1,0,8
2017-08-29 11:00:00,531.691,22.6,15.5,2.1,11,1,0,8
2017-08-29 12:00:00,454.252,22.8,14.1,2.1,12,1,0,8
2017-08-29 13:00:00,473.685,24.4,14.9,2.6,13,1,0,8
2017-08-29 14:00:00,476.784,25.1,15.5,3.1,14,1,0,8
2017-08-29 15:00:00,477.131,24.9,13.2,4.6,15,1,0,8
2017-08-29 16:00:00,483.952,25.2,15.2,3.1,16,1,0,8
2017-08-29 17:00:00,521.637,24.3,15.4,2.1,17,1,0,8
2017-08-29 18:00:00,683.94,23.4,15.9,3.6,18,1,0,8
2017-08-29 19:00:00,547.832,20.0,14.9,3.1,19,1,0,8
2017-08-29 20:00:00,516.078,19.0,14.2,2.6,20,1,0,8
2017-08-29 21:00:00,500.013,18.5,14.2,3.6,21,1,0,8
2017-08-29 22:00:00,481.336,17.1,13.9,3.6,22,1,0,8
2017-08-29 23:00:00,475.208,16.0,13.4,4.6,23,1,0,8
2017-08-30 00:00:00,386.396,15.1,13.1,3.6,0,2,0,8
2017-08-30 01:00:00,458.533,14.1,13.0,3.6,1,2,0,8
2017-08-30 02:00:00,416.827,13.9,12.5,2.1,2,2,0,8
2017-08-30 03:00:00,403.153,14.4,11.9,3.1,3,2,0,8
2017-08-30 04:00:00,380.698,14.2,9.9,3.6,4,2,0,8
2017-08-30 05:00:00,393.64,14.0,8.4,3.1,5,2,0,8
2017-08-30 06:00:00,364.483,14.0,8.1,3.6,6,2,0,8
2017-08-30 07:00:00,356.644,14.2,8.8,3.1,7,2,0,8
2017-08-30 08:00:00,418.305,14.0,8.8,3.6,8,2,0,8
2017-08-30 09:00:00,456.954,13.9,9.1,3.6,9,2,0,8
2017-08-30 10:00:00,476.037,13.3,11.2,2.6,10,2,0,8
2017-08-30 11:00:00,482.889,14.0,11.4,2.1,11,2,0,8
2017-08-30 12:00:00,487.652,14.1,10.9,2.1,12,2,0,8
2017-08-30 13:00:00,485.451,13.6,11.4,2.1,13,2,0,8
2017-08-30 14:00:00,482.607,13.6,11.8,2.1,14,2,0,8
2017-08-30 15:00:00,483.384,13.9,11.7,2.1,15,2,0,8
2017-08-30 16:00:00,445.269,13.9,11.7,2.1,16,2,0,8
2017-08-30 17:00:00,434.124,14.0,11.0,1.5,17,2,0,8
2017-08-30 18:00:00,440.791,14.0,11.3,1.0,18,2,0,8
2017-08-30 19:00:00,364.879,13.8,10.0,1.0,19,2,0,8
2017-08-30 20:00:00,337.208,13.9,9.1,1.5,20,2,0,8
2017-08-30 21:00:00,318.321,14.0,9.3,2.6,21,2,0,8
2017-08-30 22:00:00,308.5,13.6,9.7,2.6,22,2,0,8
2017-08-30 23:00:00,307.192,12.8,10.4,2.1,23,2,0,8
2017-08-31 00:00:00,339.352,11.2,9.3,2.1,0,3,0,8
2017-08-31 01:00:00,317.326,10.6,9.4,1.5,1,3,0,8
2017-08-31 02:00:00,299.392,10.2,9.3,2.1,2,3,0,8
2017-08-31 03:00:00,296.094,10.4,9.8,1.5,3,3,0,8
2017-08-31 04:00:00,291.9240000000001,9.3,8.7,2.1,4,3,0,8
2017-08-31 05:00:00,290.987,9.5,9.1,0.5,5,3,0,8
2017-08-31 06:00:00,290.891,9.5,9.2,0.5,6,3,0,8
2017-08-31 07:00:00,293.974,11.2,10.6,1.0,7,3,0,8
2017-08-31 08:00:00,313.949,13.1,11.4,1.0,8,3,0,8
2017-08-31 09:00:00,340.392,15.0,11.3,2.1,9,3,0,8
2017-08-31 10:00:00,362.773,16.8,11.1,3.1,10,3,0,8
2017-08-31 11:00:00,371.24300000000005,17.1,10.8,2.6,11,3,0,8
2017-08-31 12:00:00,383.182,16.4,11.1,4.6,12,3,0,8
2017-08-31 13:00:00,392.924,16.6,12.3,2.1,13,3,0,8
2017-08-31 14:00:00,384.135,18.9,9.4,1.5,14,3,0,8
2017-08-31 15:00:00,391.772,19.0,9.0,4.6,15,3,0,8
2017-08-31 16:00:00,395.255,19.8,8.9,2.1,16,3,0,8
2017-08-31 17:00:00,398.307,18.9,8.2,2.1,17,3,0,8
2017-08-31 18:00:00,388.52,18.4,9.7,2.6,18,3,0,8
2017-08-31 19:00:00,362.894,16.3,10.7,4.6,19,3,0,8
2017-08-31 20:00:00,374.948,15.5,10.8,3.6,20,3,0,8
2017-08-31 21:00:00,366.315,15.1,9.9,2.1,21,3,0,8
2017-08-31 22:00:00,351.457,14.0,9.0,1.5,22,3,0,8
2017-08-31 23:00:00,346.417,14.4,9.4,2.1,23,3,0,8
2017-09-01 00:00:00,354.6085,12.3,9.3,0.5,0,4,0,9
2017-09-01 01:00:00,339.0535,12.3,10.2,1.0,1,4,0,9
2017-09-01 02:00:00,332.63,11.5,10.3,2.1,2,4,0,9
2017-09-01 03:00:00,327.568,10.8,10.0,1.0,3,4,0,9
2017-09-01 04:00:00,327.3040000000001,10.6,9.7,1.5,4,4,0,9
2017-09-01 05:00:00,326.266,10.4,9.3,1.0,5,4,0,9
2017-09-01 06:00:00,324.978,10.4,9.3,1.0,6,4,0,9
2017-09-01 07:00:00,325.589,12.3,9.8,1.5,7,4,0,9
2017-09-01 08:00:00,353.42800000000005,14.4,10.3,1.5,8,4,0,9
2017-09-01 09:00:00,384.874,16.8,10.9,1.0,9,4,0,9
2017-09-01 10:00:00,395.939,17.8,10.5,2.1,10,4,0,9
2017-09-01 11:00:00,407.625,19.2,9.5,2.6,11,4,0,9
2017-09-01 12:00:00,406.762,20.7,9.1,3.1,12,4,0,9
2017-09-01 13:00:00,406.003,20.2,6.1,3.1,13,4,0,9
2017-09-01 14:00:00,397.5580000000001,20.9,8.0,3.1,14,4,0,9
2017-09-01 15:00:00,393.29,20.1,7.5,3.6,15,4,0,9
2017-09-01 16:00:00,380.728,20.0,8.0,2.6,16,4,0,9
2017-09-01 17:00:00,387.512,20.5,6.9,2.6,17,4,0,9
2017-09-01 18:00:00,438.027,19.3,7.8,2.1,18,4,0,9
2017-09-01 19:00:00,407.987,19.0,7.7,1.5,19,4,0,9
2017-09-01 20:00:00,394.656,18.1,8.3,2.1,20,4,0,9
2017-09-01 21:00:00,382.375,16.8,8.9,2.1,21,4,0,9
2017-09-01 22:00:00,374.827,15.7,9.2,1.5,22,4,0,9
2017-09-01 23:00:00,373.551,14.5,9.3,1.5,23,4,0,9
2017-09-02 00:00:00,364.134,14.1,9.3,1.0,0,5,1,9
2017-09-02 01:00:00,355.24300000000005,12.7,8.7,1.0,1,5,1,9
2017-09-02 02:00:00,350.999,11.8,8.9,2.1,2,5,1,9
2017-09-02 03:00:00,349.534,10.6,9.0,1.0,3,5,1,9
2017-09-02 04:00:00,345.536,10.2,8.6,1.5,4,5,1,9
2017-09-02 05:00:00,345.961,10.2,8.8,1.0,5,5,1,9
2017-09-02 06:00:00,344.7340000000001,10.4,8.9,1.5,6,5,1,9
2017-09-02 07:00:00,339.49,11.2,9.2,1.5,7,5,1,9
2017-09-02 08:00:00,347.30300000000005,13.6,10.4,1.5,8,5,1,9
2017-09-02 09:00:00,358.6980000000001,15.4,9.3,1.0,9,5,1,9
2017-09-02 10:00:00,358.42900000000014,17.9,10.4,0.5,10,5,1,9
2017-09-02 11:00:00,359.76,18.2,8.1,1.0,11,5,1,9
2017-09-02 12:00:00,355.75,18.4,8.6,1.0,12,5,1,9
2017-09-02 13:00:00,365.562,19.4,9.1,1.5,13,5,1,9
2017-09-02 14:00:00,375.797,20.8,8.1,2.1,14,5,1,9
2017-09-02 15:00:00,376.251,21.4,8.9,2.6,15,5,1,9
2017-09-02 16:00:00,369.171,21.4,7.8,3.6,16,5,1,9
2017-09-02 17:00:00,368.756,20.3,8.4,3.1,17,5,1,9
2017-09-02 18:00:00,378.311,19.1,8.1,3.1,18,5,1,9
2017-09-02 19:00:00,379.408,18.1,9.1,3.1,19,5,1,9
2017-09-02 20:00:00,379.876,16.7,11.1,4.1,20,5,1,9
2017-09-02 21:00:00,373.884,15.5,10.7,4.1,21,5,1,9
2017-09-02 22:00:00,366.159,14.7,10.4,2.6,22,5,1,9
2017-09-02 23:00:00,362.059,13.7,10.4,2.6,23,5,1,9
2017-09-03 00:00:00,354.9385,12.3,10.2,3.1,0,6,1,9
2017-09-03 01:00:00,356.4225,11.8,10.0,2.1,1,6,1,9
2017-09-03 02:00:00,351.963,11.1,9.6,2.1,2,6,1,9
2017-09-03 03:00:00,350.588,11.3,10.1,2.6,3,6,1,9
2017-09-03 04:00:00,345.824,11.3,10.1,2.1,4,6,1,9
2017-09-03 05:00:00,348.646,11.6,10.3,2.1,5,6,1,9
2017-09-03 06:00:00,348.764,11.6,10.2,3.1,6,6,1,9
2017-09-03 07:00:00,342.696,13.0,10.9,3.6,7,6,1,9
2017-09-03 08:00:00,346.48,15.0,12.3,4.1,8,6,1,9
2017-09-03 09:00:00,361.752,16.5,12.3,4.6,9,6,1,9
2017-09-03 10:00:00,364.856,17.5,13.2,5.1,10,6,1,9
2017-09-03 11:00:00,371.197,17.6,12.1,6.2,11,6,1,9
2017-09-03 12:00:00,369.645,16.7,11.5,6.2,12,6,1,9
2017-09-03 13:00:00,377.281,15.9,8.2,7.2,13,6,1,9
2017-09-03 14:00:00,366.789,13.9,9.7,6.2,14,6,1,9
2017-09-03 15:00:00,361.837,14.5,10.8,6.2,15,6,1,9
2017-09-03 16:00:00,369.779,14.4,12.3,6.2,16,6,1,9
2017-09-03 17:00:00,371.669,13.9,12.5,6.2,17,6,1,9
2017-09-03 18:00:00,369.94,13.4,11.9,6.7,18,6,1,9
2017-09-03 19:00:00,367.132,13.3,12.5,5.7,19,6,1,9
2017-09-03 20:00:00,363.65,13.7,13.1,5.7,20,6,1,9
2017-09-03 21:00:00,361.131,14.0,12.7,5.7,21,6,1,9
2017-09-03 22:00:00,352.575,14.0,12.8,5.7,22,6,1,9
2017-09-03 23:00:00,354.4430000000001,13.8,13.3,4.1,23,6,1,9
2017-09-04 00:00:00,398.003,13.9,13.6,4.1,0,0,0,9
2017-09-04 01:00:00,350.708,14.2,14.0,3.1,1,0,0,9
2017-09-04 02:00:00,345.7990000000001,14.3,14.1,3.1,2,0,0,9
2017-09-04 03:00:00,346.156,14.5,14.3,4.1,3,0,0,9
2017-09-04 04:00:00,339.949,14.7,14.5,3.1,4,0,0,9
2017-09-04 05:00:00,343.334,14.9,14.8,2.6,5,0,0,9
2017-09-04 06:00:00,340.73800000000006,15.4,15.3,3.1,6,0,0,9
2017-09-04 07:00:00,342.723,15.9,15.8,3.1,7,0,0,9
2017-09-04 08:00:00,371.626,16.6,16.2,2.6,8,0,0,9
2017-09-04 09:00:00,409.427,17.7,16.8,3.1,9,0,0,9
2017-09-04 10:00:00,479.507,18.7,17.4,4.1,10,0,0,9
2017-09-04 11:00:00,531.7869999999998,19.4,17.3,4.1,11,0,0,9
2017-09-04 12:00:00,545.961,20.2,17.8,4.1,12,0,0,9
2017-09-04 13:00:00,577.271,20.6,18.0,3.6,13,0,0,9
2017-09-04 14:00:00,578.741,20.7,17.9,3.1,14,0,0,9
2017-09-04 15:00:00,581.775,22.0,18.1,4.1,15,0,0,9
2017-09-04 16:00:00,598.726,21.6,17.8,5.1,16,0,0,9
2017-09-04 17:00:00,603.072,20.8,17.2,5.1,17,0,0,9
2017-09-04 18:00:00,592.115,20.0,16.7,4.1,18,0,0,9
2017-09-04 19:00:00,540.076,19.0,16.1,3.6,19,0,0,9
2017-09-04 20:00:00,514.065,18.3,15.7,4.6,20,0,0,9
2017-09-04 21:00:00,468.589,17.9,15.6,4.6,21,0,0,9
2017-09-04 22:00:00,449.997,17.8,15.5,3.6,22,0,0,9
2017-09-04 23:00:00,445.01,17.6,15.6,4.1,23,0,0,9
2017-09-05 00:00:00,438.4275,17.5,15.4,4.6,0,1,0,9
2017-09-05 01:00:00,436.9765,17.2,15.1,4.6,1,1,0,9
2017-09-05 02:00:00,433.546,16.9,14.9,5.1,2,1,0,9
2017-09-05 03:00:00,429.539,16.7,14.6,4.6,3,1,0,9
2017-09-05 04:00:00,423.631,16.6,14.8,3.6,4,1,0,9
2017-09-05 05:00:00,418.522,16.4,14.7,3.6,5,1,0,9
2017-09-05 06:00:00,422.217,16.3,15.2,3.6,6,1,0,9
2017-09-05 07:00:00,418.647,16.6,15.1,3.6,7,1,0,9
2017-09-05 08:00:00,446.757,16.4,15.6,3.6,8,1,0,9
2017-09-05 09:00:00,485.36800000000005,18.5,15.7,5.1,9,1,0,9
2017-09-05 10:00:00,536.375,18.2,15.5,5.1,10,1,0,9
2017-09-05 11:00:00,464.513,19.3,15.4,6.2,11,1,0,9
2017-09-05 12:00:00,413.385,19.4,15.4,6.7,12,1,0,9
2017-09-05 13:00:00,404.859,21.1,16.0,7.2,13,1,0,9
2017-09-05 14:00:00,412.898,18.6,16.7,7.2,14,1,0,9
2017-09-05 15:00:00,562.235,19.3,16.5,5.1,15,1,0,9
2017-09-05 16:00:00,567.991,18.3,17.1,4.6,16,1,0,9
2017-09-05 17:00:00,567.32,18.3,16.5,5.1,17,1,0,9
2017-09-05 18:00:00,557.9169999999998,18.1,16.4,4.6,18,1,0,9
2017-09-05 19:00:00,519.555,17.9,16.3,4.1,19,1,0,9
2017-09-05 20:00:00,499.658,17.8,16.1,3.6,20,1,0,9
2017-09-05 21:00:00,478.995,16.2,13.5,6.2,21,1,0,9
2017-09-05 22:00:00,470.328,15.6,13.4,3.1,22,1,0,9
2017-09-05 23:00:00,444.996,14.8,12.9,4.1,23,1,0,9
2017-09-06 00:00:00,364.442,13.8,11.5,3.6,0,2,0,9
2017-09-06 01:00:00,432.12,11.9,10.2,4.1,1,2,0,9
2017-09-06 02:00:00,421.995,11.9,10.6,4.1,2,2,0,9
2017-09-06 03:00:00,408.068,11.4,10.1,3.6,3,2,0,9
2017-09-06 04:00:00,391.723,12.5,11.0,3.1,4,2,0,9
2017-09-06 05:00:00,390.533,13.0,11.6,4.1,5,2,0,9
2017-09-06 06:00:00,387.599,13.3,11.4,5.7,6,2,0,9
2017-09-06 07:00:00,391.289,13.8,11.7,4.1,7,2,0,9
2017-09-06 08:00:00,419.229,15.4,11.7,4.6,8,2,0,9
2017-09-06 09:00:00,456.268,16.8,12.2,5.7,9,2,0,9
2017-09-06 10:00:00,505.412,17.9,10.7,5.1,10,2,0,9
2017-09-06 11:00:00,526.802,17.4,9.1,6.7,11,2,0,9
2017-09-06 12:00:00,544.172,18.6,8.1,4.6,12,2,0,9
2017-09-06 13:00:00,470.114,18.7,8.3,5.7,13,2,0,9
2017-09-06 14:00:00,372.865,18.6,7.7,4.1,14,2,0,9
2017-09-06 15:00:00,379.574,19.0,7.0,7.2,15,2,0,9
2017-09-06 16:00:00,378.693,18.7,8.1,4.1,16,2,0,9
2017-09-06 17:00:00,380.016,18.4,7.6,4.1,17,2,0,9
2017-09-06 18:00:00,369.715,17.5,8.2,3.1,18,2,0,9
2017-09-06 19:00:00,339.151,16.7,7.8,3.1,19,2,0,9
2017-09-06 20:00:00,325.4,16.3,8.3,1.5,20,2,0,9
2017-09-06 21:00:00,314.437,16.5,8.4,3.1,21,2,0,9
2017-09-06 22:00:00,307.147,15.7,10.1,5.1,22,2,0,9
2017-09-06 23:00:00,302.053,15.2,9.4,3.1,23,2,0,9
2017-09-07 00:00:00,296.1085,14.6,8.2,2.6,0,3,0,9
2017-09-07 01:00:00,290.8625,13.0,8.8,2.6,1,3,0,9
2017-09-07 02:00:00,289.462,13.3,9.7,2.6,2,3,0,9
2017-09-07 03:00:00,284.398,12.9,10.7,2.6,3,3,0,9
2017-09-07 04:00:00,281.181,12.0,10.3,2.1,4,3,0,9
2017-09-07 05:00:00,286.658,11.4,9.6,1.0,5,3,0,9
2017-09-07 06:00:00,282.448,12.2,10.5,3.1,6,3,0,9
2017-09-07 07:00:00,284.039,12.6,10.8,2.1,7,3,0,9
2017-09-07 08:00:00,312.9890000000001,13.6,11.5,2.6,8,3,0,9
2017-09-07 09:00:00,340.64,15.8,12.2,2.6,9,3,0,9
2017-09-07 10:00:00,355.454,17.4,12.4,3.6,10,3,0,9
2017-09-07 11:00:00,372.436,16.8,12.1,5.7,11,3,0,9
2017-09-07 12:00:00,402.181,18.3,12.1,5.7,12,3,0,9
2017-09-07 13:00:00,401.775,18.7,11.2,6.2,13,3,0,9
2017-09-07 14:00:00,395.707,19.6,11.4,7.7,14,3,0,9
2017-09-07 15:00:00,383.004,19.7,11.1,6.2,15,3,0,9
2017-09-07 16:00:00,381.09,18.9,11.4,5.1,16,3,0,9
2017-09-07 17:00:00,382.985,18.6,11.9,6.2,17,3,0,9
2017-09-07 18:00:00,384.161,17.6,12.0,6.7,18,3,0,9
2017-09-07 19:00:00,335.246,17.2,12.6,6.2,19,3,0,9
2017-09-07 20:00:00,325.393,16.8,12.8,6.7,20,3,0,9
