timestamp,Modesto_kWh,Justin_kWh,Ileana_kWh,Estela_kWh,airTemperature,dewTemperature,windSpeed,seaLvlPressure,hour,day_of_week,is_weekend,month,week_of_year
2017-09-08 09:00:00,346.01800000000014,1025.701,45.0,434.0,16.0,14.1,5.7,1001.1,9,4,0,9,36
2017-09-08 10:00:00,364.221,1131.281,62.0,508.0,16.5,13.8,6.2,1000.3,10,4,0,9,36
2017-09-08 11:00:00,374.464,1153.346,64.0,515.0,15.3,14.0,5.7,999.7,11,4,0,9,36
2017-09-08 12:00:00,377.141,1176.036,62.0,510.0,15.5,14.7,4.6,999.0,12,4,0,9,36
2017-09-08 13:00:00,378.527,1176.367,63.0,515.0,16.8,14.7,6.2,998.4,13,4,0,9,36
2017-09-08 14:00:00,372.905,1164.853,64.0,504.0,17.0,14.2,6.2,998.1,14,4,0,9,36
2017-09-08 15:00:00,372.398,1164.341,61.0,513.0,18.8,15.2,6.2,997.5,15,4,0,9,36
2017-09-08 16:00:00,372.536,1153.159,59.0,510.0,19.0,12.1,7.7,996.9,16,4,0,9,36
2017-09-08 17:00:00,374.031,1120.936,56.0,477.0,18.1,12.1,6.2,996.9,17,4,0,9,36
2017-09-08 18:00:00,359.55400000000014,1059.03,47.0,447.0,16.1,10.4,2.6,996.8,18,4,0,9,36
2017-09-08 19:00:00,333.231,967.649,36.0,404.0,15.2,10.5,2.1,996.7,19,4,0,9,36
2017-09-08 20:00:00,323.034,922.139,32.0,348.0,14.3,11.7,2.6,996.8,20,4,0,9,36
2017-09-08 21:00:00,310.476,850.962,30.0,332.0,14.3,11.9,3.6,996.4,21,4,0,9,36
2017-09-08 22:00:00,301.298,840.324,25.0,311.0,13.7,11.8,3.6,996.4,22,4,0,9,36
2017-09-08 23:00:00,297.021,842.623,24.0,297.0,11.9,10.5,3.1,996.4,23,4,0,9,36
2017-09-09 00:00:00,293.199,775.6189999999997,22.0,286.5,11.2,10.4,2.6,996.2,0,5,1,9,36
2017-09-09 01:00:00,288.308,829.555,23.0,287.5,11.4,10.6,2.6,996.0,1,5,1,9,36
2017-09-09 02:00:00,287.126,814.6489999999999,23.0,282.0,10.9,10.0,2.6,996.1,2,5,1,9,36
2017-09-09 03:00:00,285.418,736.012,21.0,286.0,10.7,9.9,2.1,996.2,3,5,1,9,36
2017-09-09 04:00:00,280.059,706.1460000000003,22.0,281.0,10.2,9.4,3.6,996.2,4,5,1,9,36
2017-09-09 05:00:00,279.65,677.837,22.0,281.0,10.3,9.5,3.1,996.4,5,5,1,9,36
2017-09-09 06:00:00,278.135,682.2589999999999,21.0,280.0,10.5,9.7,3.1,996.6,6,5,1,9,36
2017-09-09 07:00:00,279.806,684.515,22.0,282.0,10.8,9.7,3.1,997.0,7,5,1,9,36
2017-09-09 08:00:00,290.096,822.393,22.0,303.0,12.7,9.9,4.1,997.2,8,5,1,9,36
2017-09-09 09:00:00,301.786,914.365,24.0,337.0,14.3,9.8,6.2,997.4,9,5,1,9,36
2017-09-09 10:00:00,297.987,1000.671,23.0,355.0,16.0,9.8,6.7,997.6,10,5,1,9,36
2017-09-09 11:00:00,302.732,1034.567,25.0,366.0,16.8,9.6,4.6,997.5,11,5,1,9,36
2017-09-09 12:00:00,306.241,1038.654,24.0,371.0,16.6,8.9,5.1,997.4,12,5,1,9,36
2017-09-09 13:00:00,307.925,1021.097,25.0,368.0,16.1,10.1,4.6,997.5,13,5,1,9,36
2017-09-09 14:00:00,301.747,1009.36,23.0,362.0,17.9,9.3,7.7,997.2,14,5,1,9,36
2017-09-09 15:00:00,300.1090000000001,1022.595,26.0,357.0,14.2,12.0,3.6,997.9,15,5,1,9,36
2017-09-09 16:00:00,302.969,1022.302,24.0,367.0,14.4,11.0,6.7,998.2,16,5,1,9,36
2017-09-09 17:00:00,307.275,971.29,23.0,324.0,15.5,10.6,4.1,998.5,17,5,1,9,36
2017-09-09 18:00:00,305.981,909.121,24.0,313.0,14.1,10.3,4.1,998.9,18,5,1,9,36
2017-09-09 19:00:00,307.868,886.0219999999997,22.0,307.0,13.3,11.1,4.6,999.5,19,5,1,9,36
2017-09-09 20:00:00,302.381,852.485,22.0,306.0,12.9,11.0,3.6,1000.4,20,5,1,9,36
2017-09-09 21:00:00,298.4890000000001,770.34,21.0,303.0,12.4,10.5,3.6,1001.1,21,5,1,9,36
2017-09-09 22:00:00,296.438,744.2439999999997,21.0,293.0,12.0,10.4,2.6,1001.5,22,5,1,9,36
2017-09-09 23:00:00,293.483,747.55,20.0,288.0,11.4,9.8,2.6,1002.1,23,5,1,9,36
2017-09-10 00:00:00,288.6740000000001,741.0913,20.5,281.0,10.5,9.3,2.1,1002.5,0,6,1,9,36
2017-09-10 01:00:00,285.235,712.5025,20.5,275.0,10.8,9.7,3.1,1002.9,1,6,1,9,36
2017-09-10 02:00:00,285.741,683.1569999999998,18.0,278.0,10.2,9.4,2.1,1003.1,2,6,1,9,36
2017-09-10 03:00:00,285.782,702.166,19.0,204.0,9.5,8.7,1.5,1003.1,3,6,1,9,36
2017-09-10 04:00:00,283.314,671.209,20.0,347.0,9.0,8.4,2.1,1002.9,4,6,1,9,36
2017-09-10 05:00:00,281.256,677.5169999999998,18.0,275.0,9.5,9.1,2.1,1003.0,5,6,1,9,36
2017-09-10 06:00:00,281.744,664.4580000000002,20.0,277.0,9.6,9.2,2.1,1003.2,6,6,1,9,36
2017-09-10 07:00:00,284.099,703.433,19.0,273.0,10.4,9.6,2.6,1002.9,7,6,1,9,36
2017-09-10 08:00:00,284.106,756.878,19.0,293.0,12.3,10.2,3.1,1002.6,8,6,1,9,36
2017-09-10 09:00:00,284.531,851.42,20.0,302.0,14.1,10.6,5.1,1002.1,9,6,1,9,36
2017-09-10 10:00:00,292.7270000000001,931.811,21.0,297.0,15.3,11.3,6.2,1001.3,10,6,1,9,36
2017-09-10 11:00:00,290.643,965.698,22.0,306.0,16.1,12.2,6.7,1000.5,11,6,1,9,36
2017-09-10 12:00:00,303.3,999.673,20.0,331.0,16.8,12.3,6.2,999.6,12,6,1,9,36
2017-09-10 13:00:00,305.897,981.446,22.0,334.0,16.7,11.4,7.7,998.5,13,6,1,9,36
2017-09-10 14:00:00,305.245,966.718,20.0,331.0,16.8,9.9,7.7,997.4,14,6,1,9,36
2017-09-10 15:00:00,303.421,995.365,21.0,332.0,15.8,11.3,9.3,996.1,15,6,1,9,36
2017-09-10 16:00:00,304.829,1006.293,21.0,332.0,15.7,12.5,8.8,994.6,16,6,1,9,36
2017-09-10 17:00:00,309.451,951.365,20.0,324.0,14.7,13.9,6.7,993.1,17,6,1,9,36
2017-09-10 18:00:00,308.985,921.74,22.0,310.0,15.6,14.3,7.7,992.3,18,6,1,9,36
2017-09-10 19:00:00,305.471,890.689,21.0,302.0,15.4,13.0,8.2,992.2,19,6,1,9,36
2017-09-10 20:00:00,308.089,881.222,22.0,304.0,14.8,12.0,6.2,992.5,20,6,1,9,36
2017-09-10 21:00:00,299.275,843.5939999999997,21.0,309.0,14.3,11.1,7.2,992.6,21,6,1,9,36
2017-09-10 22:00:00,294.059,831.84,22.0,304.0,13.5,10.7,7.2,992.9,22,6,1,9,36
2017-09-10 23:00:00,294.105,766.211,21.0,288.0,12.9,9.7,7.7,993.1,23,6,1,9,36
2017-09-11 00:00:00,297.06,763.242,19.5,288.5,12.2,9.3,6.2,993.1,0,0,0,9,37
2017-09-11 01:00:00,285.976,737.3865,19.5,280.5,11.6,8.9,7.2,992.8,1,0,0,9,37
2017-09-11 02:00:00,282.0440000000001,715.018,19.0,276.0,11.3,8.5,6.7,992.2,2,0,0,9,37
2017-09-11 03:00:00,282.258,695.815,19.0,279.0,11.4,8.1,7.7,991.8,3,0,0,9,37
2017-09-11 04:00:00,279.769,680.113,19.0,274.0,11.7,8.2,8.2,991.5,4,0,0,9,37
2017-09-11 05:00:00,276.601,661.699,19.0,275.0,12.0,8.3,8.2,991.0,5,0,0,9,37
2017-09-11 06:00:00,280.347,662.7819999999998,19.0,273.0,12.3,8.9,8.8,990.9,6,0,0,9,37
2017-09-11 07:00:00,279.925,753.216,19.0,287.0,12.4,9.8,7.7,991.3,7,0,0,9,37
2017-09-11 08:00:00,314.094,896.273,24.0,333.0,13.4,10.8,8.2,991.4,8,0,0,9,37
2017-09-11 09:00:00,336.648,1007.395,48.0,432.0,14.7,11.7,8.2,991.8,9,0,0,9,37
2017-09-11 10:00:00,350.089,1089.946,57.0,498.0,16.0,11.5,8.2,992.1,10,0,0,9,37
2017-09-11 11:00:00,359.654,1126.394,52.0,506.0,18.2,12.5,9.3,992.2,11,0,0,9,37
2017-09-11 12:00:00,357.44699999999995,1154.988,53.0,516.0,18.4,12.3,9.8,992.6,12,0,0,9,37
2017-09-11 13:00:00,360.584,1153.305,58.0,529.0,17.3,11.0,8.8,993.0,13,0,0,9,37
2017-09-11 14:00:00,433.328,1148.49,58.0,520.0,19.1,10.9,10.8,993.2,14,0,0,9,37
2017-09-11 15:00:00,562.622,1138.1,59.0,512.0,19.1,9.9,10.3,994.0,15,0,0,9,37
2017-09-11 16:00:00,569.687,1119.88,59.0,511.0,16.2,11.0,6.7,995.0,16,0,0,9,37
2017-09-11 17:00:00,574.975,1107.106,54.0,491.0,16.3,11.3,6.7,996.0,17,0,0,9,37
2017-09-11 18:00:00,415.448,1070.62,51.0,467.0,15.8,10.3,7.7,997.0,18,0,0,9,37
2017-09-11 19:00:00,337.2940000000001,994.886,37.0,393.0,13.9,11.0,6.2,998.3,19,0,0,9,37
2017-09-11 20:00:00,329.4530000000001,954.88,34.0,348.0,13.4,10.8,5.7,999.3,20,0,0,9,37
2017-09-11 21:00:00,320.773,819.232,29.0,319.0,12.6,10.6,4.6,1000.0,21,0,0,9,37
2017-09-11 22:00:00,312.051,755.841,23.0,302.0,12.4,10.4,4.6,1000.5,22,0,0,9,37
2017-09-11 23:00:00,308.328,783.448,21.0,295.0,12.1,10.1,5.1,1001.3,23,0,0,9,37
2017-09-12 00:00:00,303.3665,771.3082,21.5,302.0,11.3,9.8,5.7,1001.7,0,1,0,9,37
2017-09-12 01:00:00,303.3245,763.794,20.5,288.0,10.8,9.5,3.6,1002.3,1,1,0,9,37
2017-09-12 02:00:00,298.576,740.082,20.0,290.0,10.6,9.4,5.1,1002.9,2,1,0,9,37
2017-09-12 03:00:00,297.291,711.904,21.0,285.0,10.9,9.6,3.1,1003.2,3,1,0,9,37
2017-09-12 04:00:00,297.737,697.7589999999999,20.0,286.0,10.8,9.4,4.6,1003.7,4,1,0,9,37
2017-09-12 05:00:00,293.199,683.423,19.0,281.0,10.5,9.1,5.1,1004.4,5,1,0,9,37
2017-09-12 06:00:00,292.2340000000001,681.8610000000001,20.0,286.0,10.5,8.9,4.1,1005.0,6,1,0,9,37
2017-09-12 07:00:00,293.203,742.1310000000003,21.0,290.0,11.6,9.5,5.7,1005.5,7,1,0,9,37
2017-09-12 08:00:00,320.176,889.289,26.0,346.0,12.8,9.7,5.7,1006.0,8,1,0,9,37
2017-09-12 09:00:00,337.24300000000005,975.28,44.0,433.0,14.5,9.7,6.7,1007.1,9,1,0,9,37
2017-09-12 10:00:00,436.556,1041.525,56.0,485.0,15.5,9.0,5.1,1007.2,10,1,0,9,37
2017-09-12 11:00:00,422.533,1094.043,58.0,523.0,16.5,9.0,6.2,1007.2,11,1,0,9,37
2017-09-12 12:00:00,408.677,1121.037,57.0,513.0,17.5,8.5,6.7,1007.6,12,1,0,9,37
2017-09-12 13:00:00,413.011,1119.3010000000004,60.0,522.0,18.8,7.3,7.7,1007.4,13,1,0,9,37
2017-09-12 14:00:00,492.477,1142.572,58.0,527.0,19.0,8.9,8.8,1007.1,14,1,0,9,37
2017-09-12 15:00:00,506.107,1119.371,64.0,537.0,17.2,8.3,5.7,1006.7,15,1,0,9,37
2017-09-12 16:00:00,519.362,1113.921,62.0,521.0,16.9,9.3,7.2,1006.0,16,1,0,9,37
2017-09-12 17:00:00,401.382,1070.987,56.0,505.0,16.1,8.5,8.2,1005.2,17,1,0,9,37
2017-09-12 18:00:00,373.945,1005.032,50.0,457.0,15.5,8.7,6.7,1004.0,18,1,0,9,37
2017-09-12 19:00:00,345.18,914.545,40.0,420.0,14.0,10.8,6.2,1003.5,19,1,0,9,37
2017-09-12 20:00:00,335.228,843.615,36.0,375.0,13.1,11.5,5.1,1001.6,20,1,0,9,37
2017-09-12 21:00:00,323.684,757.747,31.0,347.0,12.9,11.6,8.2,999.2,21,1,0,9,37
2017-09-12 22:00:00,311.276,734.5039999999997,24.0,318.0,13.2,12.2,9.3,996.9,22,1,0,9,37
2017-09-12 23:00:00,309.2390000000001,734.3660000000001,23.0,316.0,14.0,13.5,7.2,994.7,23,1,0,9,37
2017-09-13 00:00:00,302.4205,725.8408,23.0,304.5,15.9,14.5,8.8,993.2,0,2,0,9,37
2017-09-13 01:00:00,300.5885,801.137,23.0,312.5,15.2,11.6,11.8,993.5,1,2,0,9,37
2017-09-13 02:00:00,299.272,822.3389999999997,22.0,305.0,14.9,10.8,12.4,993.0,2,2,0,9,37
2017-09-13 03:00:00,295.441,781.622,21.0,300.0,14.5,9.2,14.9,993.4,3,2,0,9,37
2017-09-13 04:00:00,293.966,733.31,22.0,295.0,13.5,8.5,13.4,995.2,4,2,0,9,37
2017-09-13 05:00:00,292.9770000000001,673.179,22.0,297.0,13.1,7.9,10.8,996.5,5,2,0,9,37
2017-09-13 06:00:00,292.761,665.806,22.0,296.0,12.2,7.1,9.8,998.1,6,2,0,9,37
2017-09-13 07:00:00,295.6,709.0010000000003,20.0,306.0,12.6,7.4,9.3,999.2,7,2,0,9,37
2017-09-13 08:00:00,317.598,848.158,27.0,357.0,13.6,7.4,10.3,999.9,8,2,0,9,37
2017-09-13 09:00:00,334.551,950.195,44.0,453.0,15.0,7.7,8.8,1000.8,9,2,0,9,37
2017-09-13 10:00:00,355.041,1009.937,58.0,501.0,16.3,8.6,10.8,1001.1,10,2,0,9,37
2017-09-13 11:00:00,361.637,1079.269,61.0,520.0,17.3,8.5,10.8,1001.1,11,2,0,9,37
2017-09-13 12:00:00,364.656,1130.845,59.0,520.0,15.9,8.9,10.8,1001.3,12,2,0,9,37
2017-09-13 13:00:00,381.588,1130.391,61.0,529.0,18.4,9.4,8.8,1000.4,13,2,0,9,37
2017-09-13 14:00:00,369.971,1128.138,59.0,517.0,15.1,9.9,11.3,1000.9,14,2,0,9,37
2017-09-13 15:00:00,386.896,1116.396,61.0,511.0,15.3,8.6,9.3,1000.7,15,2,0,9,37
2017-09-13 16:00:00,383.909,1121.942,58.0,521.0,16.8,8.6,7.7,1000.2,16,2,0,9,37
2017-09-13 17:00:00,376.885,1075.518,56.0,500.0,15.1,7.4,5.1,1000.2,17,2,0,9,37
2017-09-13 18:00:00,368.195,1005.176,53.0,477.0,14.9,6.1,7.7,1000.3,18,2,0,9,37
2017-09-13 19:00:00,342.409,893.513,38.0,422.0,13.7,6.2,7.7,1000.9,19,2,0,9,37
2017-09-13 20:00:00,329.997,840.318,35.0,351.0,12.8,7.2,5.7,1001.6,20,2,0,9,37
2017-09-13 21:00:00,315.02,718.8489999999997,30.0,321.0,12.5,6.9,7.7,1001.6,21,2,0,9,37
2017-09-13 22:00:00,307.176,685.302,24.0,307.0,12.0,6.7,6.7,1001.8,22,2,0,9,37
2017-09-13 23:00:00,303.266,703.1110000000001,22.0,297.0,10.7,6.4,4.1,1001.7,23,2,0,9,37
2017-09-14 00:00:00,327.851,659.2077,21.5,294.0,10.1,6.4,3.1,1001.7,0,3,0,9,37
2017-09-14 01:00:00,324.209,638.29,21.5,287.0,10.1,7.2,3.6,1001.7,1,3,0,9,37
2017-09-14 02:00:00,362.837,590.658,21.0,281.0,8.7,7.1,4.1,1001.8,2,3,0,9,37
2017-09-14 03:00:00,360.425,589.863,22.0,277.0,8.9,7.8,4.1,1002.1,3,3,0,9,37
2017-09-14 04:00:00,354.914,582.936,21.0,285.0,8.0,7.0,4.1,1002.8,4,3,0,9,37
2017-09-14 05:00:00,307.382,632.394,21.0,280.0,8.0,6.8,4.6,1003.3,5,3,0,9,37
2017-09-14 06:00:00,327.786,586.085,22.0,283.0,8.0,6.5,4.6,1004.1,6,3,0,9,37
2017-09-14 07:00:00,343.741,683.564,22.0,296.0,9.7,7.0,5.1,1004.8,7,3,0,9,37
2017-09-14 08:00:00,313.416,833.05,28.0,340.0,10.7,7.5,5.1,1005.7,8,3,0,9,37
2017-09-14 09:00:00,338.2990000000001,583.672,47.0,460.0,12.2,7.6,6.7,1006.7,9,3,0,9,37
2017-09-14 10:00:00,364.385,,58.0,505.0,13.6,8.0,6.7,1007.8,10,3,0,9,37
2017-09-14 11:00:00,379.057,839.794,58.0,519.0,15.3,8.1,7.2,1008.5,11,3,0,9,37
2017-09-14 12:00:00,387.93800000000016,1111.766,59.0,525.0,15.9,7.5,5.7,1009.3,12,3,0,9,37
2017-09-14 13:00:00,382.846,1070.013,60.0,532.0,16.0,7.6,6.7,1010.0,13,3,0,9,37
2017-09-14 14:00:00,367.049,1157.336,59.0,548.0,17.3,7.3,5.7,1010.3,14,3,0,9,37
2017-09-14 15:00:00,348.751,1134.514,59.0,520.0,13.8,8.3,3.6,1011.1,15,3,0,9,37
2017-09-14 16:00:00,356.85,1105.155,60.0,536.0,15.7,7.2,5.7,1011.3,16,3,0,9,37
2017-09-14 17:00:00,358.20300000000015,1069.809,57.0,502.0,15.9,9.0,5.1,1011.5,17,3,0,9,37
2017-09-14 18:00:00,348.30800000000005,1049.299,51.0,487.0,14.6,9.2,5.1,1012.1,18,3,0,9,37
2017-09-14 19:00:00,318.557,929.069,36.0,407.0,12.9,9.1,4.1,1012.9,19,3,0,9,37
2017-09-14 20:00:00,308.6690000000001,857.923,32.0,363.0,12.9,8.4,3.6,1013.5,20,3,0,9,37
2017-09-14 21:00:00,330.386,740.7410000000001,28.0,332.0,12.0,7.2,3.6,1013.8,21,3,0,9,37
2017-09-14 22:00:00,364.02,651.992,23.0,313.0,9.5,6.6,4.1,1014.2,22,3,0,9,37
2017-09-14 23:00:00,356.025,666.174,21.0,301.0,10.2,6.6,3.6,1014.0,23,3,0,9,37
2017-09-15 00:00:00,321.306,616.7415,18.5,295.0,8.8,6.5,2.6,1013.9,0,4,0,9,37
2017-09-15 01:00:00,347.386,636.6065,20.5,292.0,8.1,6.3,3.6,1013.7,1,4,0,9,37
2017-09-15 02:00:00,343.531,616.879,20.0,287.0,8.1,6.4,2.6,1013.5,2,4,0,9,37
2017-09-15 03:00:00,341.1690000000001,615.871,20.0,284.0,7.8,6.4,2.6,1013.4,3,4,0,9,37
2017-09-15 04:00:00,279.329,687.4069999999997,20.0,284.0,8.0,6.8,3.1,1013.2,4,4,0,9,37
2017-09-15 05:00:00,279.95,662.8610000000001,20.0,277.0,7.9,6.3,1.0,1013.0,5,4,0,9,37
2017-09-15 06:00:00,303.415,613.993,19.0,278.0,7.3,6.2,3.1,1013.0,6,4,0,9,37
2017-09-15 07:00:00,308.015,680.975,20.0,287.0,8.6,7.2,3.6,1013.0,7,4,0,9,37
2017-09-15 08:00:00,364.523,765.628,27.0,330.0,10.2,7.3,3.6,1012.9,8,4,0,9,37
2017-09-15 09:00:00,371.596,889.8910000000003,39.0,442.0,12.5,8.1,4.1,1013.1,9,4,0,9,37
2017-09-15 10:00:00,336.175,991.207,53.0,478.0,13.5,8.1,2.6,1013.2,10,4,0,9,37
2017-09-15 11:00:00,349.216,1045.512,54.0,510.0,14.2,7.9,2.6,1013.1,11,4,0,9,37
2017-09-15 12:00:00,351.232,1067.059,57.0,520.0,15.4,6.4,2.1,1012.9,12,4,0,9,37
2017-09-15 13:00:00,348.099,1103.203,55.0,511.0,15.4,5.9,3.1,1012.7,13,4,0,9,37
2017-09-15 14:00:00,353.73,1115.348,55.0,517.0,15.8,7.2,3.6,1012.5,14,4,0,9,37
2017-09-15 15:00:00,353.538,1108.086,58.0,526.0,14.7,7.6,4.1,1012.4,15,4,0,9,37
2017-09-15 16:00:00,357.92,1109.567,56.0,515.0,14.0,9.4,4.6,1012.6,16,4,0,9,37
2017-09-15 17:00:00,357.741,1004.469,53.0,481.0,12.9,10.5,2.6,1012.8,17,4,0,9,37
2017-09-15 18:00:00,344.311,900.91,44.0,447.0,12.5,10.1,2.6,1013.2,18,4,0,9,37
2017-09-15 19:00:00,319.181,806.985,34.0,405.0,12.0,10.4,1.5,1013.4,19,4,0,9,37
2017-09-15 20:00:00,310.031,760.46,29.0,366.0,11.2,9.5,2.1,1013.5,20,4,0,9,37
2017-09-15 21:00:00,300.659,676.512,25.0,326.0,10.7,9.2,1.5,1013.3,21,4,0,9,37
2017-09-15 22:00:00,297.1020000000001,649.722,19.0,313.0,10.3,9.1,1.0,1013.6,22,4,0,9,37
2017-09-15 23:00:00,294.511,613.9119999999998,18.0,299.0,10.1,8.7,1.5,1013.4,23,4,0,9,37
2017-09-16 00:00:00,287.4815,590.9625,17.5,287.5,9.6,8.5,2.1,1013.1,0,5,1,9,37
2017-09-16 01:00:00,285.2095,593.545,16.5,295.5,9.4,8.7,1.5,1012.8,1,5,1,9,37
2017-09-16 02:00:00,276.995,538.2040000000002,16.0,286.0,9.3,8.6,2.1,1012.4,2,5,1,9,37
2017-09-16 03:00:00,268.017,481.92800000000005,16.0,280.0,9.6,8.8,2.1,1012.0,3,5,1,9,37
2017-09-16 04:00:00,268.777,499.49300000000005,16.0,278.0,9.0,8.3,1.5,1011.8,4,5,1,9,37
2017-09-16 05:00:00,271.143,551.3,18.0,282.0,8.6,7.8,1.5,1011.5,5,5,1,9,37
2017-09-16 06:00:00,276.939,550.632,16.0,277.0,8.3,7.5,2.1,1011.6,6,5,1,9,37
2017-09-16 07:00:00,279.396,561.7769999999998,17.0,280.0,9.7,8.2,2.1,1011.8,7,5,1,9,37
2017-09-16 08:00:00,281.515,688.1619999999997,17.0,301.0,10.9,8.5,2.1,1012.1,8,5,1,9,37
2017-09-16 09:00:00,288.551,764.752,19.0,341.0,11.8,8.9,2.1,1012.3,9,5,1,9,37
2017-09-16 10:00:00,301.698,809.6510000000003,23.0,360.0,12.4,9.2,2.6,1012.3,10,5,1,9,37
2017-09-16 11:00:00,302.381,806.1039999999997,22.0,362.0,13.7,9.0,2.1,1012.0,11,5,1,9,37
2017-09-16 12:00:00,300.5490000000001,817.618,20.0,359.0,13.9,8.7,3.1,1011.7,12,5,1,9,37
2017-09-16 13:00:00,299.12,795.294,21.0,359.0,14.9,7.9,3.1,1011.1,13,5,1,9,37
2017-09-16 14:00:00,293.611,791.6260000000003,23.0,363.0,14.6,7.7,3.6,1011.0,14,5,1,9,37
2017-09-16 15:00:00,296.934,807.5110000000003,21.0,359.0,15.3,6.8,2.6,1010.6,15,5,1,9,37
2017-09-16 16:00:00,293.136,803.221,21.0,372.0,13.2,8.4,2.6,1010.9,16,5,1,9,37
2017-09-16 17:00:00,300.31,753.053,19.0,331.0,12.6,8.9,3.1,1011.3,17,5,1,9,37
2017-09-16 18:00:00,302.868,721.409,19.0,303.0,11.6,9.4,1.5,1011.4,18,5,1,9,37
2017-09-16 19:00:00,302.396,669.1460000000002,17.0,295.0,11.6,9.4,1.5,1011.9,19,5,1,9,37
2017-09-16 20:00:00,299.497,651.607,18.0,302.0,11.3,9.3,1.0,1012.0,20,5,1,9,37
2017-09-16 21:00:00,296.598,607.923,18.0,289.0,10.3,8.9,1.0,1012.2,21,5,1,9,37
2017-09-16 22:00:00,293.7,592.2080000000002,16.0,288.0,10.6,9.6,1.5,1012.3,22,5,1,9,37
2017-09-16 23:00:00,293.089,607.535,17.0,282.0,10.2,9.3,1.5,1012.2,23,5,1,9,37
2017-09-17 00:00:00,286.677,585.8985,18.5,281.0,9.9,9.0,1.5,1012.2,0,6,1,9,37
2017-09-17 01:00:00,284.3590000000001,581.8215,16.5,275.0,9.3,8.4,1.5,1012.2,1,6,1,9,37
2017-09-17 02:00:00,281.414,553.8340000000002,16.0,277.0,8.9,8.1,1.5,1012.1,2,6,1,9,37
2017-09-17 03:00:00,275.597,529.5840000000002,16.0,275.0,9.0,8.4,1.5,1012.1,3,6,1,9,37
2017-09-17 04:00:00,273.513,536.405,16.0,273.0,9.1,8.4,1.5,1012.1,4,6,1,9,37
2017-09-17 05:00:00,275.764,518.11,16.0,271.0,9.8,9.0,1.0,1012.3,5,6,1,9,37
2017-09-17 06:00:00,272.207,521.901,16.0,268.0,10.3,9.0,2.1,1012.7,6,6,1,9,37
2017-09-17 07:00:00,275.45,562.837,16.0,270.0,10.4,9.1,1.5,1013.3,7,6,1,9,37
2017-09-17 08:00:00,282.942,620.547,15.0,290.0,11.0,9.0,2.1,1013.5,8,6,1,9,37
2017-09-17 09:00:00,291.434,679.329,17.0,303.0,11.7,9.0,2.6,1014.0,9,6,1,9,37
2017-09-17 10:00:00,295.217,715.6239999999997,16.0,305.0,12.5,9.5,2.1,1014.1,10,6,1,9,37
2017-09-17 11:00:00,295.454,702.4810000000001,18.0,314.0,13.4,9.2,2.6,1014.1,11,6,1,9,37
2017-09-17 12:00:00,297.8640000000001,706.8969999999997,18.0,307.0,14.6,9.1,3.1,1014.2,12,6,1,9,37
2017-09-17 13:00:00,298.501,709.762,18.0,319.0,15.8,8.6,3.1,1013.9,13,6,1,9,37
2017-09-17 14:00:00,291.133,706.403,18.0,317.0,14.8,10.0,3.6,1013.9,14,6,1,9,37
2017-09-17 15:00:00,292.861,739.184,18.0,306.0,16.0,10.8,2.6,1013.7,15,6,1,9,37
2017-09-17 16:00:00,292.986,725.306,19.0,322.0,16.7,9.0,2.6,1013.8,16,6,1,9,37
2017-09-17 17:00:00,297.446,704.565,19.0,307.0,14.8,10.3,2.6,1014.1,17,6,1,9,37
2017-09-17 18:00:00,298.58,662.802,17.0,303.0,14.9,9.2,2.6,1014.4,18,6,1,9,37
2017-09-17 19:00:00,298.673,620.2819999999998,17.0,298.0,14.0,10.0,1.0,1015.0,19,6,1,9,37
2017-09-17 20:00:00,298.346,588.692,18.0,295.0,14.0,10.6,0.0,1015.5,20,6,1,9,37
2017-09-17 21:00:00,295.582,561.3580000000002,17.0,293.0,12.8,10.2,2.1,1015.9,21,6,1,9,37
2017-09-17 22:00:00,290.7990000000001,559.5409999999998,21.0,288.0,12.0,10.4,1.5,1016.2,22,6,1,9,37
2017-09-17 23:00:00,289.911,560.43,22.0,284.0,11.7,10.5,2.6,1016.1,23,6,1,9,37
2017-09-18 00:00:00,295.4875,537.9935,25.5,284.5,11.4,10.2,1.5,1016.1,0,0,0,9,38
2017-09-18 01:00:00,284.9755,559.252,20.5,280.5,10.7,9.8,2.1,1016.0,1,0,0,9,38
2017-09-18 02:00:00,280.168,554.387,21.0,272.0,9.8,9.2,1.5,1016.0,2,0,0,9,38
2017-09-18 03:00:00,284.247,523.539,15.0,204.0,9.9,9.5,2.1,1016.0,3,0,0,9,38
2017-09-18 04:00:00,272.818,522.347,25.0,338.0,10.5,9.9,1.5,1016.2,4,0,0,9,38
2017-09-18 05:00:00,278.219,509.408,20.0,272.0,11.2,10.3,3.1,1016.4,5,0,0,9,38
2017-09-18 06:00:00,275.062,521.507,20.0,271.0,11.0,10.0,2.1,1016.8,6,0,0,9,38
2017-09-18 07:00:00,279.911,607.323,21.0,284.0,11.4,10.3,2.1,1017.1,7,0,0,9,38
2017-09-18 08:00:00,308.208,739.247,27.0,345.0,12.8,10.8,3.1,1017.3,8,0,0,9,38
2017-09-18 09:00:00,333.778,807.507,45.0,444.0,13.2,10.7,3.1,1017.6,9,0,0,9,38
2017-09-18 10:00:00,347.44,837.0419999999997,57.0,508.0,15.5,10.2,4.1,1017.6,10,0,0,9,38
2017-09-18 11:00:00,370.12,952.654,57.0,523.0,15.5,8.6,3.6,1017.7,11,0,0,9,38
